och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 3 k 4 index 251    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 3 k 5 index 259    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 3 k 6 index 267    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 3 k 7 index 275    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 3 k 8 index 283    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 4 k 0 index 220    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 4 k 1 index 228    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 4 k 2 index 236    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 4 k 3 index 244    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 4 k 4 index 252    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 4 k 5 index 260    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 4 k 6 index 268    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 4 k 7 index 276    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 4 k 8 index 284    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 5 k 0 index 221    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 5 k 1 index 229    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 5 k 2 index 237    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 5 k 3 index 245    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 5 k 4 index 253    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 5 k 5 index 261    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 5 k 6 index 269    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 5 k 7 index 277    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 5 k 8 index 285    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 6 k 0 index 222    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 6 k 1 index 230    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 6 k 2 index 238    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 6 k 3 index 246    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 6 k 4 index 254    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 6 k 5 index 262    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 6 k 6 index 270    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 6 k 7 index 278    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 6 k 8 index 286    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 7 k 0 index 223    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 7 k 1 index 231    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 7 k 2 index 239    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 7 k 3 index 247    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 7 k 4 index 255    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 7 k 5 index 263    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 7 k 6 index 271    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 7 k 7 index 279    kernel_count 108
och_count 0 three_rd_out 0 och 3 ich_count 0 three_rd_in 0 ich 7 k 8 index 287    kernel_count 108
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 0 k 0 index 288    kernel_count 109
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 0 k 1 index 296    kernel_count 110
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 0 k 2 index 304    kernel_count 111
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 0 k 3 index 312    kernel_count 112
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 0 k 4 index 320    kernel_count 113
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 0 k 5 index 328    kernel_count 114
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 0 k 6 index 336    kernel_count 115
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 0 k 7 index 344    kernel_count 116
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 0 k 8 index 352    kernel_count 117
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 1 k 0 index 289    kernel_count 118
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 1 k 1 index 297    kernel_count 119
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 1 k 2 index 305    kernel_count 120
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 1 k 3 index 313    kernel_count 121
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 1 k 4 index 321    kernel_count 122
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 1 k 5 index 329    kernel_count 123
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 1 k 6 index 337    kernel_count 124
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 1 k 7 index 345    kernel_count 125
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 1 k 8 index 353    kernel_count 126
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 2 k 0 index 290    kernel_count 127
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 2 k 1 index 298    kernel_count 128
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 2 k 2 index 306    kernel_count 129
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 2 k 3 index 314    kernel_count 130
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 2 k 4 index 322    kernel_count 131
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 2 k 5 index 330    kernel_count 132
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 2 k 6 index 338    kernel_count 133
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 2 k 7 index 346    kernel_count 134
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 2 k 8 index 354    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 3 k 0 index 291    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 3 k 1 index 299    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 3 k 2 index 307    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 3 k 3 index 315    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 3 k 4 index 323    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 3 k 5 index 331    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 3 k 6 index 339    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 3 k 7 index 347    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 3 k 8 index 355    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 4 k 0 index 292    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 4 k 1 index 300    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 4 k 2 index 308    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 4 k 3 index 316    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 4 k 4 index 324    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 4 k 5 index 332    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 4 k 6 index 340    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 4 k 7 index 348    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 4 k 8 index 356    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 5 k 0 index 293    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 5 k 1 index 301    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 5 k 2 index 309    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 5 k 3 index 317    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 5 k 4 index 325    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 5 k 5 index 333    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 5 k 6 index 341    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 5 k 7 index 349    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 5 k 8 index 357    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 6 k 0 index 294    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 6 k 1 index 302    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 6 k 2 index 310    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 6 k 3 index 318    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 6 k 4 index 326    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 6 k 5 index 334    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 6 k 6 index 342    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 6 k 7 index 350    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 6 k 8 index 358    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 7 k 0 index 295    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 7 k 1 index 303    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 7 k 2 index 311    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 7 k 3 index 319    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 7 k 4 index 327    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 7 k 5 index 335    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 7 k 6 index 343    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 7 k 7 index 351    kernel_count 135
och_count 0 three_rd_out 0 och 4 ich_count 0 three_rd_in 0 ich 7 k 8 index 359    kernel_count 135
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 0 k 0 index 360    kernel_count 136
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 0 k 1 index 368    kernel_count 137
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 0 k 2 index 376    kernel_count 138
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 0 k 3 index 384    kernel_count 139
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 0 k 4 index 392    kernel_count 140
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 0 k 5 index 400    kernel_count 141
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 0 k 6 index 408    kernel_count 142
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 0 k 7 index 416    kernel_count 143
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 0 k 8 index 424    kernel_count 144
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 1 k 0 index 361    kernel_count 145
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 1 k 1 index 369    kernel_count 146
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 1 k 2 index 377    kernel_count 147
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 1 k 3 index 385    kernel_count 148
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 1 k 4 index 393    kernel_count 149
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 1 k 5 index 401    kernel_count 150
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 1 k 6 index 409    kernel_count 151
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 1 k 7 index 417    kernel_count 152
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 1 k 8 index 425    kernel_count 153
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 2 k 0 index 362    kernel_count 154
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 2 k 1 index 370    kernel_count 155
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 2 k 2 index 378    kernel_count 156
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 2 k 3 index 386    kernel_count 157
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 2 k 4 index 394    kernel_count 158
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 2 k 5 index 402    kernel_count 159
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 2 k 6 index 410    kernel_count 160
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 2 k 7 index 418    kernel_count 161
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 2 k 8 index 426    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 3 k 0 index 363    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 3 k 1 index 371    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 3 k 2 index 379    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 3 k 3 index 387    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 3 k 4 index 395    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 3 k 5 index 403    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 3 k 6 index 411    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 3 k 7 index 419    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 3 k 8 index 427    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 4 k 0 index 364    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 4 k 1 index 372    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 4 k 2 index 380    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 4 k 3 index 388    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 4 k 4 index 396    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 4 k 5 index 404    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 4 k 6 index 412    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 4 k 7 index 420    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 4 k 8 index 428    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 5 k 0 index 365    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 5 k 1 index 373    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 5 k 2 index 381    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 5 k 3 index 389    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 5 k 4 index 397    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 5 k 5 index 405    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 5 k 6 index 413    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 5 k 7 index 421    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 5 k 8 index 429    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 6 k 0 index 366    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 6 k 1 index 374    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 6 k 2 index 382    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 6 k 3 index 390    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 6 k 4 index 398    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 6 k 5 index 406    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 6 k 6 index 414    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 6 k 7 index 422    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 6 k 8 index 430    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 7 k 0 index 367    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 7 k 1 index 375    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 7 k 2 index 383    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 7 k 3 index 391    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 7 k 4 index 399    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 7 k 5 index 407    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 7 k 6 index 415    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 7 k 7 index 423    kernel_count 162
och_count 0 three_rd_out 0 och 5 ich_count 0 three_rd_in 0 ich 7 k 8 index 431    kernel_count 162
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 0 k 0 index 432    kernel_count 163
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 0 k 1 index 440    kernel_count 164
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 0 k 2 index 448    kernel_count 165
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 0 k 3 index 456    kernel_count 166
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 0 k 4 index 464    kernel_count 167
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 0 k 5 index 472    kernel_count 168
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 0 k 6 index 480    kernel_count 169
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 0 k 7 index 488    kernel_count 170
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 0 k 8 index 496    kernel_count 171
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 1 k 0 index 433    kernel_count 172
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 1 k 1 index 441    kernel_count 173
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 1 k 2 index 449    kernel_count 174
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 1 k 3 index 457    kernel_count 175
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 1 k 4 index 465    kernel_count 176
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 1 k 5 index 473    kernel_count 177
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 1 k 6 index 481    kernel_count 178
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 1 k 7 index 489    kernel_count 179
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 1 k 8 index 497    kernel_count 180
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 2 k 0 index 434    kernel_count 181
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 2 k 1 index 442    kernel_count 182
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 2 k 2 index 450    kernel_count 183
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 2 k 3 index 458    kernel_count 184
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 2 k 4 index 466    kernel_count 185
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 2 k 5 index 474    kernel_count 186
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 2 k 6 index 482    kernel_count 187
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 2 k 7 index 490    kernel_count 188
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 2 k 8 index 498    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 3 k 0 index 435    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 3 k 1 index 443    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 3 k 2 index 451    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 3 k 3 index 459    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 3 k 4 index 467    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 3 k 5 index 475    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 3 k 6 index 483    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 3 k 7 index 491    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 3 k 8 index 499    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 4 k 0 index 436    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 4 k 1 index 444    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 4 k 2 index 452    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 4 k 3 index 460    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 4 k 4 index 468    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 4 k 5 index 476    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 4 k 6 index 484    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 4 k 7 index 492    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 4 k 8 index 500    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 5 k 0 index 437    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 5 k 1 index 445    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 5 k 2 index 453    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 5 k 3 index 461    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 5 k 4 index 469    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 5 k 5 index 477    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 5 k 6 index 485    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 5 k 7 index 493    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 5 k 8 index 501    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 6 k 0 index 438    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 6 k 1 index 446    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 6 k 2 index 454    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 6 k 3 index 462    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 6 k 4 index 470    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 6 k 5 index 478    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 6 k 6 index 486    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 6 k 7 index 494    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 6 k 8 index 502    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 7 k 0 index 439    kernel_count 189
och_count 0 three_rd_out 0 och 6 ich_count 0 three_rd_in 0 ich 7 k 1 index 447    kernel_count 189
